	Монолог	Упражнение	Уверенность	Ок/Не ок	Unnamed: 3	alt_label	is_ok_calm
466	how can i subtract the negative energy ? how can i substract out the negative energy ? you tell me what i want to know .	CalmDownExercise	-0.23489352	False		fall_asleep	0
467	hi , i am feeling ok . i have negative thoughts because of my binge drinking . a friend of mine is talking about suicide . how can i help him ? how do i control my binge drinking ?	CalmDownExercise	-0.20910558	True		calm_down	1
468	i struggle with racing thoughts . i think i started to feel this way because of stress . i think i am stressed because of family issues .	CalmDownExercise	-0.44193792	True		calm_down	1
469	i am having a anxiety attack . i don’t know what are you worried about . i don’t know what to do .	CalmDownExercise	-3.75e-05	True		calm_down	1
470	i’m not sure why i feel this way . it may be my major depression . possibly having another episode . no , i can not tell you anything . are you familiar with autism ?	CalmDownExercise	-0.5856201	False		calm_down	0
471	yes , my partner did not accept that i am afraid of being rejected if i take the initiative first , and thus even accused me and did not want to enter my position . it hurt me very much . my dialogue with him ended after that . he proposed to quit our relationship . but to be fair , i also proposed him to split up some time earlier . he proposed , but i reassured him , that we should continue dating , just to be more open one to another . and then i also felt that i want to continue this relationship , because i felt some feedback from him and i felt that i was valuable . and this time is vice a versa , he initiated splitting up , but i	CalmDownExercise	-0.7078493	False		calm_down	0
472	i’ve been feeling ok but i’m sad about the environment . i feel sad because global warming is heating up the planet ! i think it`s just frustrating that nobody is doing anything about it .	CalmDownExercise	-0.4331458	False		calm_down	0
473	i`ve been feeling stressed . lots of overwhelment from work , my relationship , and just balancing everything in general are causing my tension . i would say we have a good relationship . i just struggle with anxiety from a day to day life and he doesn’t understand mental health at all so to him it’s just get frustrated at me and i get worked up thinking it’s all my fault .	CalmDownExercise	-0.069887385	True		calm_down	1
474	i would just like to have sex with them , not a relationship . i am not a virgin . what do you think i should do about my panic attacks ?	CalmDownExercise	-0.0005581845	False		calm_down	0
475	i don’t know why this is happening . i don’t feel anything except pain . nope , i have not talked to my partner about how i feel and what i can do to change this .	CalmDownExercise	-0.21997388	True		calm_down	1
476	i feel absolutely shit . i’ve tried so many times to kill myself , it is so bad . i’m not going to school because of my mental health and everyone thinks it’s because of something else but it’s because i can’t go because my mental health’s absolutely shite and if i go then it will become worse:((( i want to talk about hope .	CalmDownExercise	-0.4923087	True		calm_down	1
477	i am going to do a bit better . i’m scared that i will walk alone , if i walk with someone . i don’t know how to feel better . i’ve been scared for 3 days . i’m scared of walking to heaven alone . i want my family there .	CalmDownExercise	-0.27344605	True		calm_down	1
478	i have been feeling stressed . moving house is causing my tension . i don’t live with my parents . i live with my partner and we want to move to scotland . but it is taking a very long time and i feel stuck in my hometown .	CalmDownExercise	-0.65229934	True		calm_down	1
479	what do you think about anxiety ? i do not have anxiety , i am just asking . i`m 1 .	CalmDownExercise	-0.0058273682	False		calm_down	0
480	yes , i will do it in the future . thank you . i feel a little better .	CalmDownExercise	-0.00094447786	False		calm_down	0
481	i have been drawing about a year . yes , i feel satisfied with my drawing . i feel relaxed when i draw . i like to help my mother on the free time i have .	CalmDownExercise	-0.31871396	False		calm_down	0
482	why does he not want to talk to me ? i know he is angry over the past . no , i do not think this is a good reason to stop communicating with him .	CalmDownExercise	-0.34172675	False		calm_down	0
483	no , i have not talked about it . when i talking with her , she kick me in my nuts . my nuts are very sick . okey .	CalmDownExercise	-0.51807344	False		calm_down	0
484	i think it`s important for me to start something new and start a new life . i do not want to change myself . when i do not do something new i feel anxious because it is what is life is about . i can not keep up with my life if i do not start something new . nope , but i feel like i am missing life .	CalmDownExercise	-0.10395503	True		calm_down	1
485	well , i would’ve liked to start preparing for tofel exam . well , i would’ve liked to start preparing for tofel exam . i don’t quite understand you , sorry .	CalmDownExercise	-0.48198047	True		fall_asleep	1
486	i don’t know what will happen if i tell them that . i am going to tell them now . i am feeling nervous about what they will say . well , i did it .	CalmDownExercise	-0.25784296	True		calm_down	1
487	should i try to fight for the relationship if i feel uncertain about feelings of my partner ? but it gives me stress . i feel that if i break up i can feel more calm mentally . but i don’t know what is best for me . maybe i will be happier in this relationship we just need to work everything out . but on the other hand i am not sure if it is possible	CalmDownExercise	-0.027255716	True		calm_down	1
488	i have told him how i feel and that i need him to care for me . i am not sure how i can improve my relationship with my boyfriend . that is what we are trying to figure out . i`m feeling annoyed right now .	CalmDownExercise	-0.044750627	True		calm_down	1
489	my youngest is too young to really know . i know he would miss dad . it is my oldest i worry about . i am not sure how he will react . i don’t know if that is the right thing to do . that is what i am so afraid of . why do you said that ?	CalmDownExercise	-0.35286334	False		calm_down	0
